id,name,ig_followers,ig_handle,category,subcategory,location
27146,Nishu Tiwari,1394184,inishutiwari,Entertainment,Fun-Content,Pune
7510,Arun Prabhudesai,1389919,trakintech,Tech,Gadget Reviews & Unboxing,Pune
31529,Megha Gupta,1319140,meghaguptaofficial,Arts,"Acting, Pro (Movies)",Pune
155,Priyanka Kale,1278316,priyaanka.kale,Fashion,Style & Grooming,Pune
31926,Sanika Bhoite,1252523,sanika17_official,Entertainment,Singing & Music Videos,Pune
50408,Mansi Manju Satish Suravase,1249824,i_mansi_21,Entertainment,Singing & Music Videos,Pune
24664,Ashwiinii Dongare Bangar,1247443,interiorsbyashwiiniidongare,Home & Decor,Interiors,Pune
45986,Nina Singh,19197,ninasingh_artistry24,Beauty,Makeup & Cosmetics,Delhi
14203,Rithik Sharma,19180,rithik.05,Lifestyle & Living,Personal Vlogs,Delhi
16623,Mrinalini Agarwal,19045,minnibeast,Learning,Personal-Development,Delhi
26019,Anju Verma,19013,food_fantasy_19,Food ,Food Reviews,Delhi
21500,Aman Singh,19010,official.aman.singh_,Tech,Tech News & Updates,Delhi
25425,Devika Vohra,18970,devikavohra,Beauty,Makeup & Cosmetics,Delhi
44471,Crazyy Unboxing,18939,crazyyunboxing,Lifestyle & Living,Product Reviews / Shopping,Delhi
45590,Mayur Vihar,18881,pump_of_gods_gym,Fitness,Training & Fitness,Delhi
28016,Bhavya Ghai,18865,makeupbybhavyaghai,Beauty,Makeup & Cosmetics,Delhi
40731,Arushi Kerni,18859,arushikerni,Fashion,Style & Grooming,Delhi
20886,Labanya Das,18828,makeuploungebypooja,Beauty,Makeup & Cosmetics,Delhi
6418,Jugaad Sobti,18804,jayd.ai.art,Arts,Doodling & Animation,Delhi
25801,Neeraj Kapoor,18797,neerajksutra,Lifestyle & Living,Personal Vlogs,Delhi
30928,Anshuman Mallick,18794,anshuman_mallick,Lifestyle & Living,Personal Vlogs,Delhi
29094,Deeptima Singh,18777,deeptima,Beauty,Makeup & Cosmetics,Delhi
46522,Paraji,18775,25pariji,Fashion,Style & Grooming,Delhi
46170,Manpriya Ahluwalia,18770,manpriya.a,Beauty,Style & Grooming,Delhi
22966,Shiza Khan,18755,emshizakhan,Lifestyle & Living,Personal Vlogs,Delhi
4519,Manjeet Kathuria,18733,candid_manjeet,Entertainment,Singing & Music Videos,Delhi
45803,Rushali Bhasin,18696,makeup_by_rushali,Beauty,Makeup & Cosmetics,Delhi
41380,Sonamika Majumdar,629449,ubirungia,Entertainment,Fun-Content,Puri
38869,Sagar,299605,s_sagar_das07,Entertainment,Fun-Content,Puri
46926,Shruti Jain,258240,shrutiispeaks,Entertainment,Info-tainment,Puri
46442,Rath Sarojini,179683,rath_sarojini,Lifestyle & Living,Personal-Development,Puri
14546,Rapper Big Deal,176725,rapperbigdeal,Arts,Music & Singing,Puri
46484,Rakesh,26894,odiabhojana,Food ,Food Reviews,Puri
43772,Curly Waves,12593,mygreenworld07,Travel & Places,City-focused Content,Puri
49153,Shruti Gupta,67058,shruti_mannat_makeover,Beauty,Makeup & Cosmetics,Purnia
19555,Ravie Sudha Choudhary,24263,raviesudhachoudhary,Arts,"Acting, Pro (TV / Series)",Purnia
27377,Abhishek Sharma,10146,imabbhii,Lifestyle & Living,Personal Vlogs,Purnia
38297,Ayush Kumar Barnwal,163169,_digital_ayush_21,Finance & Investments,Investing,Purulia
42500,Chiranjit Dey,38290,jeet.snaps,Photography / Videography,Street / People Photography,Purulia
41496,Samrat Mukherjee,37173,mr._animo,Arts,Creative Writing & Story-Telling,Purulia
41093,Pounami Banerjee,33298,pounami_banerjee,Entertainment,Fun-Content,Purulia
426,Miss Rimatv,14324,miss_rimatv,Beauty,Skin-Care,Purulia
47429,Srush Ambavale,1241663,srushtiambavale5,Entertainment,Singing & Music Videos,Pune
24530,Shubham Khedkar Sk,1225449,nobitaa_01,Entertainment,Singing & Music Videos,Pune
21744,Sakshi Gaur,1218586,lastnighttech,Tech,"Software & App: Tips, Hacks & Reviews",Pune
25172,Pooja Janrao,1211678,pooja_janrao_official,Lifestyle & Living,Personal Vlogs,Pune
31497,Doll Daundkar,1198185,doll.daundkar,Beauty,Makeup & Cosmetics,Pune
25112,Ashutosh Pratap Singh,1168525,technical_sapien,Tech,Gadget Reviews & Unboxing,Pune
16478,Rupali Hasija,1159480,curlgirlofficial,Fashion,Style & Grooming,Pune
5494,Vaishnavi Patil,1146810,vaishnavi_official_,Arts,Professional Dancing,Pune
54507,Anjali,1126867,anjaliinmotion_,Beauty,Makeup & Cosmetics,Pune
30,Ankita Singh,1089124,be_that_diva,Fashion,Style & Grooming,Pune
24714,Akash Jadhav,1073764,akya_jadhav01,Entertainment,Fun-Content,Pune
14309,Madhuras,1045091,madhurasrecipe,Food ,Cooking & Recipes,Pune
24867,Er. Rushikesh Gadekar,1022837,rushikesh_18,Comedy & Memes,Funny Shorts,Pune
9613,Aarti Madan,1016101,aartimadan,Food ,Cooking & Recipes,Pune
2391,Nitya Hegde,953352,finefettlecookerys,Food ,Cooking & Recipes,Pune
26783,Mangesh Shinde,942616,thewillpowerstar,Finance & Investments,Personal Finance,Pune
22158,Christina Furtado,912750,_potatoface__,Arts,Doodling & Animation,Pune
27162,Yogita Jadhav,857837,yogitajadhav899,Singing & Music Videos,,Pune
24366,Nikita Bhorapkar,837775,nikita__bhorapkar__official,Lifestyle & Living,Personal Vlogs,Pune
48389,Chetan Sapkal,806877,chetan__sapkal,Learning,Professional Development,Pune
24857,R P Singh,1764304,rpsingh99,Sports,Professional: Team Sports,Raebareli
22215,Swapnil Singh,210837,magicalman_swapnil,Sports,Professional: Team Sports,Raebareli
51816,Akshaya Gupta,80575,anubhav.mobile.shop,Tech,Gadget Reviews & Unboxing,Raebareli
44020,Saumya Kaushal,11889,_saumyarav_,"Family, Kids & Pets",Family / Couple Vlogs ,Raebareli
29786,ѕυpranѕнυ ĸнanna,18694,supranshu.khanna,Arts,Music & Singing,Delhi
30031,Muskan Jain,18668,kmuskan_makeovers,Beauty,Makeup & Cosmetics,Delhi
25772,Wasim Siddiqui,18653,wasimsultan__,Lifestyle & Living,Personal Vlogs,Delhi
19961,Khushi Wankhade,18572,khushiwankhade,Entertainment,Fun-Content,Delhi
23898,Gunveet Singh Dang,18567,gunveetdang,Lifestyle & Living,Personal Vlogs,Delhi
20066,Anurag Arya,18553,_the_blank_canvas_,Beauty,Makeup & Cosmetics,Delhi
46411,Suruchi Dhanrajani,18543,blenditlikesuruchi,Beauty,Makeup & Cosmetics,Delhi
19655,Aditi,18516,obscure_makeup,Beauty,Makeup & Cosmetics,Delhi
23793,Nikkita Kalra,18475,nikkitakalra,Fashion,Style & Grooming,Delhi
43191,Rishika Goel,18465,rishikaagoell,Fashion,Style & Grooming,Delhi
46864,Shiva Kashyap,18454,fit.shiva_09,Fitness,Training & Fitness,Delhi
19402,Aashi Kaur,18430,aashi_kaur__,Lifestyle & Living,Personal Vlogs,Delhi
46286,Nancy,18424,makeoverby.nancy,Beauty,Makeup & Cosmetics,Delhi
39819,Prema Gupta,18352,prerna.guptaa,Fashion,Style & Grooming,Delhi
51889,Simrankalucha,18294,simrankalucha,Lifestyle & Living,Personal Vlogs,Delhi
25426,Akshita Luthra,18282,akshu_luthra,Lifestyle & Living,Personal Vlogs,Delhi
46068,Arushi Thakur,18277,arushitakur,Lifestyle & Living,Personal Vlogs,Delhi
48298,Palakk,18261,palakk.____,Lifestyle & Living,Personal Vlogs,Delhi
30243,Asmita Arya,18259,asmitaarya_mua,Beauty,Makeup & Cosmetics,Delhi
24918,Nush Bohra,18202,nushbabyy,Lifestyle & Living,Personal Vlogs,Delhi
44429,Swetha Ravindra,10641,swetha_ravindra,Entertainment,Fun-Content,Raichur
31532,Mili Sarkar,598933,milisarkar72,Fitness,Training & Fitness,Raiganj
44779,Dhruv Monika Shivaji Mohite,23875,mohitedhruv,Lifestyle & Living,Personal Vlogs,Raiganj
2088,Md Sarfaraz Alam,23731,its_your_sarfaraz.7,Lifestyle & Living,Personal Vlogs,Raiganj
41532,Banashree,11948,banashreeeeee,Beauty,Makeup & Cosmetics,Raiganj
5211,Shristi Moda,11254,apocketfullofme,Fashion,Style & Grooming,Raigarh
8593,Priyanka Thakur,796547,priyanka_thakur_41,Entertainment,Entertaining Dance Videos,Pune
24727,Pratibha Joshi,795456,pratibhajoshi_28,Entertainment,Entertaining Dance Videos,Pune
50409,Mahu,770044,mansi_raut__.3777,Entertainment,Singing & Music Videos,Pune
42738,Anup Soni,756225,anupsoni3,Arts,"Acting, Pro (Movies)",Pune
38327,Vaibhav Kadnar,754863,vaibhavkadnarofficial,Learning,Personal-Development,Pune
42694,Pratiksha Honmukhe,730557,prati_kshaaa,Arts,"Acting, Pro (Movies)",Pune
27255,Viraj Avchite,711386,viraj_avchite,Entertainment,Fun-Content,Pune
48393,Aditya Dere,658469,adityadere_,Lifestyle & Living,Personal Vlogs,Pune
24698,Mukta Barve,628452,muktabarve,Arts,"Acting, Pro (Movies)",Pune
28073,Snehiil Mehraa,595773,bcaunty,Arts,"Acting, Pro (Movies)",Pune
40405,Ruturaj_bhujbal,584756,rutuuu_raj,Entertainment,Fun-Content,Pune
27789,Ram Ghotekar,581477,techbee_1,Tech,"Software & App: Tips, Hacks & Reviews",Pune
53,Mahesh Kumar,575706,iammaheshkumar,Fashion,Style & Grooming,Pune
33027,𝑆𝑎𝑛𝑠𝑘𝑟𝑢𝑢𝑡𝑖,571548,sanskruti_balgude_official,Arts,"Acting, Pro (TV / Series)",Pune
21925,Prasad Vidhate,565171,saint_in_baggy,Entertainment,Info-tainment,Pune
25073,Aaditya Kulshreshth,555226,kullubaaazi,Comedy & Memes,Standup Performer,Pune
8702,Udayan Adhye,528707,udayanonmoney,Finance & Investments,Personal Finance,Pune
2418,Amit Varma,496606,amitvarma06,Arts,"Acting, Pro (Movies)",Pune
41111,Business,496048,success_guru_marathi,"News, Media & Magazines",Lifestyle & Culture,Pune
24744,Sneha Patil,482290,sneha_patil2811,Lifestyle & Living,Personal Vlogs,Pune
5563,Kanika,18200,kanikasainii,Lifestyle & Living,Personal Vlogs,Delhi
25739,Sanjay Nagar,18198,sanjay_nagar7,Lifestyle & Living,Personal Vlogs,Delhi
11997,Sejal Srivastava,18192,sejal___srivastava,Lifestyle & Living,Personal Vlogs,Delhi
19058,Mishka,18159,94sharmaisha,Lifestyle & Living,Product Reviews / Shopping,Delhi
48765,Manish Bisht,18108,thebeefy.16,Fitness,Training & Fitness,Delhi
4462,Anjli Aggarwal,18086,anjli_aggarwal29,Lifestyle & Living,Personal Vlogs,Delhi
19887,Reema Bisaria,18068,reemabisaria,Entertainment,Fun-Content,Delhi
24441,Reyna Vashishtha,18049,reynavashishtha,Arts,"Acting, Pro (TV / Series)",Delhi
4590,Jane Benadict,18037,jane_benadict,Lifestyle & Living,Personal Vlogs,Delhi
28679,Blushing,17997,_blushing_beauty_by_nurain,Beauty,Makeup & Cosmetics,Delhi
1542,Aritraa Paul,17989,aritraa.pl,Beauty,Makeup & Cosmetics,Delhi
44833,Ruchika Bhatia,17976,ruchikabhatiamakeup,Beauty,Makeup & Cosmetics,Delhi
28816,Anchal Rani,17965,libroreview,Arts,Creative Writing & Story-Telling,Delhi
49547,Hnxapnka Pabat,17923,officiallyniharika,Entertainment,Singing & Music Videos,Delhi
4090,Avi & Rysa,17898,aviandrysa,"Family, Kids & Pets",Family / Couple Vlogs ,Delhi
21336,Abhishek Sharma,17885,thatfoodiewander,Food ,Food Reviews,Delhi
4426,Urban Aly,17868,urbanaly008,Arts,Professional Dancing,Delhi
24938,Tannishqa Vasudeva,17821,tannishqa,Fashion,Style & Grooming,Delhi
22211,Ayushi Soni,17812,ayushisoni_30,Sports,Professional: Team Sports,Delhi
31889,Ritu Nischal,17790,bindaascookingwithritu,Food ,Cooking & Recipes,Delhi
25094,Vikas Gawri,703926,marketians,Finance & Investments,Personal Finance,Raipur
22354,Shashwat Amrev,626765,shashwat_amrev,Finance & Investments,Personal Finance,Raipur
22164,Siddharth Kaul,530177,iamsidkaul,Sports,Professional: Team Sports,Raipur
8324,Mitesh Roy,468190,roy_mitesh,Entertainment,Fun-Content,Raipur
22357,Ca Simran Bakhtiyar,403143,staycurious_withsimran,Lifestyle & Living,Personal-Development,Raipur
43193,Ammy,370731,aman_khonjapuri07,Entertainment,Fun-Content,Raipur
8657,Lakita,347339,la_ki_ta_008,Entertainment,Entertaining Dance Videos,Raipur
38245,Sunny,322256,sunnybisen_,Entertainment,Entertaining Dance Videos,Raipur
42672,Zaisha Kashyap,289573,zaisha.yoga,Fitness,Yoga,Raipur
48742,Ankit Mishra,289377,ankitmishra_1310,Fashion,Style & Grooming,Raipur
45953,Pooja Sahu,228188,___pooja_sahu___,Entertainment,Singing & Music Videos,Raipur
1432,Sakshi Agrawal,224360,sakshibes,Lifestyle & Living,Personal Vlogs,Raipur
38112,Mihir Pandey,207453,_mihirpandey1,Travel & Places,City-focused Content,Raipur
4558,Dj Kawal,203477,kawalofficial,Arts,Music & Singing,Raipur
26335,Muskan Panjwani,200201,muskanpanjwani_,Lifestyle & Living,Personal Vlogs,Raipur
11737,Adarsh Mishra,184104,raipurfoodielove,Food ,Food Reviews,Raipur
36960,Shivaani Jaadhav,149483,shivanijjadhav,Arts,"Acting, Pro (Movies)",Raipur
19892,Priti,116629,priti_parekh1238,Arts,Professional Dancing,Raipur
12191,Sonam Jain,107360,the_daddysgirl,Lifestyle & Living,Personal Vlogs,Raipur
43546,Awasthi,101146,indianrailwaywala,Travel & Places,Backpacking & Biking,Raipur
40023,Ajithkumar,100796,ajithcoach_,Sports,Professional: Individual Sports,Raja Annamalaipuram
46691,Anil Devara,171390,anildevara369,Tech,"Software & App: Tips, Hacks & Reviews",Rajahmundry
42602,Rajahmundry__allari_pilla,112709,rajahmundry__allari_pilla,Lifestyle & Living,Personal Vlogs,Rajahmundry
33090,Akshu Jain,465869,_akshujain_,Arts,Crafts & DIY Arts,Pune
8929,Araddhana R Sharma,464423,aradhanasharmaofficial,Arts,"Acting, Pro (Movies)",Pune
48858,Dr. Smita Bhoir Patil,461783,dr.smitabhoirpatil,Health,"Body, Body-care & Vitality",Pune
51596,Tushikha Goswami,440197,tushikhagoswami,Entertainment,Singing & Music Videos,Pune
728,Pranjal Salecha,436698,thegulabigirl,Fashion,Style & Grooming,Pune
43453,Mariyum,432400,martina_thariyan,"Family, Kids & Pets",Family / Couple Vlogs ,Pune
32320,Being Punekar,430258,beingpunekarofficial,Community Pages,City-focused Content,Pune
1078,Sarita Padman,412340,saritaskitchenofficial,Food ,Cooking & Recipes,Pune
25247,Sakshi Chhajed,409835,sakshichhajed16,Lifestyle & Living,Personal Vlogs,Pune
41108,Sneha Patil,401911,snehankit242,Entertainment,Info-tainment,Pune
16516,Shilpa Saurabh Shukla,401761,shilpa_dwivedi_,Beauty,Skin-Care,Pune
48649,Suraj Gaiwal,390275,surajgaywal.15,Fitness,Training & Fitness,Pune
21922,Vamakshi Magotra,385084,vamakshimagotra,Lifestyle & Living,Personal Vlogs,Pune
2295,Ninad Dhananjay Daithankar,381894,ninad.daithankar.santoor,Arts,Music & Singing,Pune
11289,Pooja,381406,thefashionchauvinst,Fashion,Style & Grooming,Pune
27276,Pavan Waghulkar,375560,pavanwaghulkar,Entertainment,Fun-Content,Pune
32240,Ajay Atul,375027,ajayatulofficial,Arts,Music & Singing,Pune
24222,Dnyana,373856,dnyanadaramtirthkar,Arts,"Acting, Pro (Movies)",Pune
41288,Seema Marathe,370986,sm.katta,Food ,Cooking & Recipes,Pune
41944,Shravani Kale,365948,shravani_kale1,Entertainment,Fun-Content,Pune
6830,Raipur Pictures,67679,raipurpictures,Travel & Places,City-focused Content,Raipur
21365,Khushi  Mishra,67028,astrokhushboo,Lifestyle & Living,Religion & Spiritual,Raipur
18204,Cg Zahid Crush,65839,cgzahidcrush,Entertainment,Fun-Content,Raipur
3247,Lucky Patel,60725,venom_luckyboy,Lifestyle & Living,Personal Vlogs,Raipur
39789,Vasainineha,58283,vasainineha,Lifestyle & Living,Personal Vlogs,Raipur
44928,Safarnaama Raipur,40707,__safarnaama_raipur__,Travel & Places,City-focused Content,Raipur
4499,Mohammad Nadim,38497,djnaddy,Entertainment,Fun-Content,Raipur
28216,Sparsh Lakhina,35645,explorewithsparsh,Lifestyle & Living,Personal Vlogs,Raipur
44967,Ramsha Farooqui,34950,ramshafarooqui5555,Arts,"Acting, Pro (Movies)",Raipur
28394,Syed Altamash,31002,syedaltamash,Fitness,Training & Fitness,Raipur
38692,Jay Parmar,27630,jayfashionfinds,Fashion,Style & Grooming,Raipur
19019,All Over Cg Photoshot,24504,all_over_cg_photoshoot,Entertainment,Fun-Content,Raipur
23254,Adarsh Baranwal,23181,raipurfoodstuff,Food ,Food Reviews,Raipur
19017,Chhattisgarhiya Noni,22703,chattisgarhiya_noni,Lifestyle & Living,Personal Vlogs,Raipur
16848,Cg_photography_boy_and_girl,21377,cg_photography_boy_and_girl,Comedy & Memes,Viral & Memes,Raipur
5605,Ritika,21033,ritikaa.tiwarii,Entertainment,Singing & Music Videos,Raipur
4514,Diksha Sahu,20990,thevoguedge,Lifestyle & Living,Product Reviews / Shopping,Raipur
3493,Simran Bakhtiyar,20189,ca_simranbakhtiyar,Finance & Investments,Investing,Raipur
4279,Sneha Agrawal,19998,snehaagrawalofficiall,Travel & Places,Travel & Food Photography,Raipur
19634,Riukhsar Faiz Umrani,18781,momfever2020,Lifestyle & Living,Personal Vlogs,Raipur
43322,Virendra Singh,17786,mixologist_virendrasingh,,,Delhi
29554,Regina Bhujel,17780,dance_rezu,Arts,Professional Dancing,Delhi
25847,Niyati Singh,17744,iamniyatisingh,Lifestyle & Living,Personal Vlogs,Delhi
31342,ᒍᗩᕼᑎᗩᐯi ᖇᗩi,17734,honey_bunny_2624,Lifestyle & Living,Personal Vlogs,Delhi
4486,Aakriti,17707,peachypeapod,"Family, Kids & Pets",Family / Couple Vlogs ,Delhi
45116,Sakshisaluja,17691,sakshisalujamakeovers,Beauty,Makeup & Cosmetics,Delhi
39552,Shrishti Kanojia,17675,shrishtikanojia,Beauty,Makeup & Cosmetics,Delhi
44613,Sumedha Malhotra Abrol,17588,ms.miliondollarsmile,,,Delhi
25210,Bhanvi Diwan Agrawal,17556,acraea_,Fashion,Style & Grooming,Delhi
363,Shweta Parashar,17539,deveshi_agrima_vlogs,"Family, Kids & Pets",Family / Couple Vlogs ,Delhi
38266,Prakhar Saini,17537,saini.prakhar,Entertainment,Fun-Content,Delhi
45594,Seenu Mandar,17537,seenu_mandar,Lifestyle & Living,Personal Vlogs,Delhi
4540,Aenaya,17524,ayushimanaktala,Beauty,Style & Grooming,Delhi
38873,𝐀 𝐉,17456,amitjoshi_on,Comedy & Memes,Funny Shorts,Delhi
4222,Cʜᴀᴜʜᴀɴ,17454,iamskychauhan,Lifestyle & Living,Personal Vlogs,Delhi
44488,Damini Bisht Kathak,17436,daminibisht_kathak,Arts,Professional Dancing,Delhi
4837,Nidhi Tayal,17435,sshineby_nidhi,Beauty,Makeup & Cosmetics,Delhi
4628,Megha Soni,17432,imeghasoni,Lifestyle & Living,Personal Vlogs,Delhi
43943,Anjali Singh,17429,fittest_anjalisingh,Fitness,Training & Fitness,Delhi
48624,Arman Rawat,17394,ar_manlifts,Fitness,Training & Fitness,Delhi
45335,Akshay Kumar 24x7,43189,akkistaan,Community Pages,Fan-Page: Movies & Movie-Celebs,Rajauri
14812,Nadeem Ahmed Mir,13258,nadeem_ahmed_mir_,Lifestyle & Living,Personal Vlogs,Rajauri
39969,Shruti B,191110,_sshruti_bhosale_04,Entertainment,Fun-Content,Rajgurunagar
50560,Bipin Mahore,365388,bipin_mahore,,,Pune
21813,Tanvi & Rohan,364263,thetarotales,Comedy & Memes,Funny Shorts,Pune
26364,Rahoul Daradey,363339,iamrahuldarade,Lifestyle & Living,Personal Vlogs,Pune
45961,Saurabh Kale,361106,saurabh_kale1111,Entertainment,Fun-Content,Pune
26249,Arvind Tone,360758,ardroxz,Comedy & Memes,Funny Shorts,Pune
27881,Nikita Bhalara,355535,vnmomschool,Lifestyle & Living,Personal Vlogs,Pune
27635,Shashi Dhiman,355174,sassygirlofficial,Comedy & Memes,Standup Performer,Pune
16567,Priyanka Kale,355134,khane_ka_junoon,Food ,Food Reviews,Pune
21735,Soham Shahane,352850,rj_soham,Comedy & Memes,Funny Shorts,Pune
38547,Farheen Sameer,349047,samfara123,Entertainment,Fun-Content,Pune
39290,Bhavik Khatri,347879,bhavikkhatri64,Lifestyle & Living,Personal Vlogs,Pune
39806,Kranti Patil,346795,krantipatil.18,Entertainment,Fun-Content,Pune
4162,Purvi Shah,342569,iampurvishah,Food ,Cooking & Recipes,Pune
14306,Alisha,329187,kautuk.girl_alisha,Food ,Cooking & Recipes,Pune
26161,Siddhi & Shivon,328444,punefoodiesoul,Food ,Food Reviews,Pune
22118,Shweta Bhintade,322450,shwetabhintade,Fashion,Style & Grooming,Pune
34554,Swapnil Barge,318771,firastiee,Travel & Places,City-focused Content,Pune
41026,Sumeet,313430,destination_pune,Travel & Places,City-focused Content,Pune
27619,Gresydeo,307712,just_chikiii,Comedy & Memes,Funny Shorts,Pune
2467,Saloni G Panda,300127,saloni.eats,Travel & Places,City-focused Content,Pune
40490,Shivani Bohidar,18466,shivanibohidar04,Entertainment,Singing & Music Videos,Raipur
41236,Pragati Agrawal,17556,raipureatologies,Food ,Food Reviews,Raipur
21558,Aashu,17548,itzz.aashu___cg_of_.modal_boy,Lifestyle & Living,Product Reviews / Shopping,Raipur
20545,Srinika & Mom,16088,krishuu840,Beauty,Skin-Care,Raipur
46057,Nupur Verma,15874,nupurverma_official,Lifestyle & Living,Personal Vlogs,Raipur
4534,Adarsh Baranwal,15808,adarsh_official_08,Travel & Places,City-focused Content,Raipur
19249,Lekha Banchhor,13992,cookwithlekha,Food ,Cooking & Recipes,Raipur
4288,Apeksha Patel,12888,patelapeksha,Beauty,Makeup & Cosmetics,Raipur
49419,Nargi Swaleha,12615,nargiswaleha,Food ,Food Reviews,Raipur
46379,Sakshi Sachdev,12348,sakshiii.__5,Fashion,Style & Grooming,Raipur
48789,Arshan,12329,syedarshanhussain,Travel & Places,Street / People Photography,Raipur
46109,Saakshi Khare,12229,saakshi_khare,Lifestyle & Living,Personal Vlogs,Raipur
10271,Aastha 'amanat',11841,aastha_amanat_,Lifestyle & Living,Personal Vlogs,Raipur
39627,Anchor Aditi Chandrakar,10609,yayyouuuu,Lifestyle & Living,Personal Vlogs,Raipur
51587,Dr. Roshni Bhagwat Shah,10073,dr.dermarosh,Beauty,Skin-Care,Raipur
51799,Ashutosh Agrawal,6336,ashuuu.ag,Entertainment,Fun-Content,Raipur
49707,Anjali Dewangan,2389,anjalidew,Lifestyle & Living,Personal Vlogs,Raipur
49742,Nidhi Prakash Singh Rajput,1688,miss_rajputaniii,Entertainment,Singing & Music Videos,Raipur
49113,Anisha Singh,1136,me_anishasingh,Lifestyle & Living,Personal Vlogs,Raipur
47496,Saniyaa,988,saaaannniiiyaaaa,Lifestyle & Living,Personal Vlogs,Raipur
5436,Rakhi Sahu Rk,17389,dance_holic_rk,Entertainment,Entertaining Dance Videos,Delhi
48707,Aviral,17364,aviral_810,Fitness,Training & Fitness,Delhi
17007,Aatif_prankster,17351,aatif_khan_modeller,Entertainment,Vox-Pop / Street-Polls & QnA,Delhi
26097,Dr. Ayushi,17342,glamphysio,Lifestyle & Living,Personal Vlogs,Delhi
21259,Rahul Mathur,17333,therahulmathur1,Fitness,Training & Fitness,Delhi
16913,Ravjot Bhalla,17278,foodntraveltales_,Lifestyle & Living,Personal Vlogs,Delhi
44782,Piyush Katiyar,17256,piyushkatiyaar,Fashion,Style & Grooming,Delhi
43482,Subah Sinandi,17242,subah_sinandi,Beauty,Makeup & Cosmetics,Delhi
